5.38	0.30	6.10	0.22	0.44	0.03
5.28	0.29	6.90	0.25	0.39	0.03
5.35	0.37	5.89	0.26	0.57	0.04
5.31	0.28	6.76	0.24	0.32	0.02
5.35	0.32	5.93	0.23	0.24	0.02
4.82	0.27	6.49	0.23	0.32	0.03
5.60	0.31	6.13	0.22	0.34	0.03
6.31	0.34	6.19	0.22	0.25	0.03
5.08	0.30	5.91	0.23	0.03	0.02
4.54	0.23	7.37	0.25	0.05	0.02
4.59	0.24	6.89	0.23	0.34	0.02
4.57	0.27	5.88	0.23	0.06	0.02
5.53	0.30	6.85	0.24	0.35	0.02
5.51	0.34	6.39	0.25	0.46	0.03
5.15	0.30	5.72	0.22	0.19	0.02
4.81	0.24	6.43	0.22	0.12	0.02
5.36	0.31	6.04	0.23	0.28	0.02
5.13	0.27	6.76	0.24	0.23	0.02
5.21	0.28	6.58	0.23	0.09	0.02
5.62	0.29	6.45	0.22	0.35	0.02
5.31	0.33	5.88	0.24	-0.02	0.02
5.82	0.29	6.01	0.20	0.28	0.02
5.00	0.29	6.02	0.23	0.02	0.02
4.94	0.26	6.84	0.24	0.39	0.02
5.52	0.28	7.19	0.23	0.43	0.03
5.29	0.29	6.24	0.23	0.17	0.02
5.28	0.30	6.40	0.24	0.24	0.02
5.21	0.28	6.34	0.23	0.28	0.02
5.20	0.28	6.84	0.24	0.47	0.03
5.22	0.32	5.84	0.24	0.12	0.02
5.82	0.33	6.03	0.23	0.22	0.02
5.64	0.18	11.59	0.24	0.03	0.02
4.53	0.22	7.35	0.24	0.05	0.02
5.05	0.26	6.39	0.22	-0.01	0.02
6.11	0.36	6.17	0.24	0.28	0.03
4.99	0.27	6.69	0.24	0.22	0.02
4.54	0.23	6.98	0.23	0.30	0.02
5.20	0.28	6.89	0.24	0.42	0.03
5.90	0.34	5.49	0.21	-0.01	0.02
5.11	0.25	6.73	0.21	0.14	0.02
5.51	0.28	6.31	0.22	0.08	0.02
4.35	0.25	6.60	0.25	0.10	0.02
5.12	0.25	6.82	0.21	0.38	0.03
5.26	0.27	6.52	0.22	0.33	0.02
5.19	0.31	6.39	0.25	0.15	0.02
5.31	0.27	6.37	0.21	0.27	0.02
5.90	0.34	5.87	0.22	0.30	0.02
5.30	0.28	6.41	0.23	0.03	0.02
4.83	0.25	12.48	0.44	0.28	0.03
5.20	0.23	7.51	0.23	0.17	0.02
5.10	0.29	6.54	0.25	0.12	0.02
5.59	0.31	6.70	0.24	0.43	0.03
5.11	0.28	6.13	0.23	-0.02	0.02
5.50	0.26	6.88	0.21	0.50	0.02
5.27	0.27	6.12	0.21	0.07	0.01
4.54	0.25	6.80	0.25	0.04	0.02
5.26	0.27	6.35	0.22	0.02	0.01
5.84	0.31	5.86	0.21	-0.03	0.01
5.63	0.15	12.23	0.22	0.37	0.02
6.05	0.34	5.39	0.20	0.37	0.03
4.17	0.23	6.90	0.26	0.04	0.02
4.95	0.26	6.99	0.24	0.30	0.02
5.21	0.14	12.13	0.21	0.03	0.02
5.29	0.30	6.51	0.24	0.40	0.03
5.50	0.27	6.21	0.20	0.23	0.02
5.26	0.32	6.40	0.25	0.37	0.03
4.84	0.22	7.06	0.22	0.06	0.02
5.17	0.26	6.55	0.22	0.24	0.02
5.11	0.28	5.76	0.21	0.07	0.01
5.14	0.29	6.03	0.22	0.33	0.02
4.69	0.28	6.33	0.25	0.22	0.02
4.71	0.27	5.76	0.22	0.30	0.02
4.92	0.24	6.60	0.22	0.09	0.02
4.84	0.30	6.28	0.25	0.41	0.03
4.59	0.27	6.56	0.25	0.25	0.02
5.25	0.31	6.19	0.24	0.40	0.03
5.31	0.29	6.52	0.23	0.21	0.02
5.04	0.26	6.32	0.22	0.09	0.02
4.97	0.29	6.28	0.25	0.19	0.02
5.21	0.29	5.65	0.21	0.07	0.02
4.97	0.27	6.32	0.23	0.21	0.02
5.47	0.24	6.85	0.20	0.29	0.02
5.62	0.28	6.43	0.21	0.30	0.02
5.25	0.30	6.19	0.23	0.14	0.02
5.11	0.27	6.87	0.24	0.25	0.02
5.35	0.35	5.34	0.23	0.15	0.02
6.32	0.31	6.27	0.20	0.06	0.02
4.78	0.25	7.17	0.25	0.29	0.02
5.12	0.27	6.43	0.23	0.01	0.02
5.14	0.15	12.07	0.23	0.54	0.02
5.24	0.25	6.52	0.20	0.11	0.02
5.90	0.30	6.34	0.22	0.11	0.02
4.75	0.24	6.88	0.23	0.14	0.02
5.58	0.30	6.33	0.23	0.22	0.02
4.90	0.24	6.95	0.23	0.28	0.02
4.65	0.25	6.77	0.24	0.03	0.02
5.37	0.27	6.80	0.23	0.37	0.02
5.07	0.32	5.64	0.24	0.13	0.02
4.96	0.27	6.45	0.24	0.30	0.02
4.80	0.24	7.11	0.24	0.27	0.02
4.26	0.28	5.97	0.26	0.10	0.02
5.60	0.29	6.26	0.21	0.31	0.02
5.22	0.27	6.18	0.21	0.09	0.02
5.84	0.30	6.33	0.22	0.41	0.02
5.35	0.30	5.78	0.22	0.16	0.02
4.56	0.23	7.36	0.24	0.12	0.02
4.72	0.25	7.01	0.25	0.22	0.02
5.73	0.30	6.39	0.22	0.42	0.02
4.53	0.29	6.32	0.27	0.09	0.02
4.96	0.14	13.45	0.25	-0.02	0.02
5.41	0.16	12.44	0.24	0.35	0.02
5.04	0.25	6.85	0.23	0.09	0.02
5.79	0.28	6.37	0.20	0.20	0.02
5.94	0.38	5.68	0.24	0.30	0.03
4.71	0.23	6.85	0.23	0.12	0.02
5.87	0.31	5.95	0.20	0.32	0.02
5.95	0.37	5.98	0.24	0.32	0.02
5.25	0.28	5.89	0.21	0.03	0.01
4.10	0.22	6.86	0.24	0.10	0.02
6.43	0.37	5.99	0.23	0.55	0.03
4.51	0.25	6.69	0.25	0.12	0.02
5.20	0.27	7.02	0.25	0.35	0.02
5.53	0.32	6.24	0.23	0.48	0.03
5.79	0.31	6.20	0.22	0.24	0.02
5.42	0.26	6.41	0.20	0.22	0.02
5.81	0.31	6.20	0.22	0.30	0.02
5.63	0.28	6.42	0.21	0.11	0.02
5.15	0.24	7.01	0.21	0.25	0.02
5.02	0.29	6.01	0.23	0.16	0.02
5.88	0.36	6.22	0.25	0.38	0.03
6.63	0.35	5.61	0.19	0.27	0.02
5.21	0.30	5.61	0.22	0.14	0.02
5.48	0.15	12.10	0.22	0.58	0.02
5.83	0.33	5.39	0.20	0.27	0.02
4.76	0.25	6.63	0.23	0.09	0.02
5.34	0.32	5.84	0.23	0.45	0.03
5.07	0.31	6.45	0.25	0.47	0.03
6.87	0.40	5.36	0.20	0.38	0.03
5.69	0.27	6.43	0.20	0.17	0.02
5.06	0.27	6.69	0.23	0.25	0.02
4.28	0.21	7.27	0.24	0.15	0.02
5.30	0.27	6.55	0.21	0.52	0.03
5.19	0.27	6.17	0.21	0.12	0.02
5.11	0.25	6.73	0.21	0.15	0.02
4.98	0.30	6.37	0.25	0.46	0.03
3.90	0.22	7.18	0.27	0.22	0.02
5.06	0.26	6.41	0.22	0.26	0.02
5.36	0.32	5.80	0.23	-0.06	0.02
4.49	0.23	6.93	0.23	0.37	0.02
5.75	0.27	6.72	0.21	0.37	0.03
5.39	0.27	6.18	0.21	0.20	0.02
5.65	0.16	12.92	0.24	0.61	0.03
6.21	0.31	5.83	0.19	0.21	0.02
5.01	0.26	6.72	0.23	0.34	0.03
4.59	0.25	6.76	0.24	0.08	0.02
5.80	0.30	6.17	0.21	0.24	0.02
5.38	0.23	8.74	0.25	0.51	0.02
4.93	0.28	5.60	0.21	0.03	0.01
4.96	0.23	7.14	0.22	0.22	0.02
4.67	0.27	6.36	0.24	0.05	0.02
5.34	0.25	6.92	0.22	0.11	0.02
4.70	0.24	6.50	0.22	0.09	0.02
5.22	0.29	6.36	0.23	0.37	0.03
5.96	0.36	5.49	0.22	0.16	0.02
5.82	0.30	6.27	0.21	0.37	0.02
4.91	0.25	6.73	0.23	0.08	0.02
4.84	0.28	6.12	0.24	0.09	0.02
5.59	0.33	5.79	0.23	-0.02	0.02
4.89	0.25	7.01	0.24	0.35	0.03
5.38	0.16	11.78	0.23	0.59	0.03
5.36	0.28	5.96	0.21	0.06	0.02
5.23	0.31	5.45	0.22	0.19	0.02
5.63	0.33	6.56	0.25	0.35	0.03
5.12	0.27	6.58	0.23	-0.04	0.02
5.77	0.27	6.40	0.20	0.17	0.02
4.64	0.27	6.16	0.23	0.12	0.02
5.41	0.29	5.87	0.21	0.10	0.02
4.78	0.24	6.62	0.22	0.28	0.02
4.73	0.22	7.49	0.23	0.15	0.02
5.90	0.28	6.27	0.20	0.09	0.02
4.80	0.25	6.53	0.23	0.06	0.02
5.46	0.29	6.53	0.23	0.15	0.02
5.42	0.30	5.63	0.21	0.09	0.02
4.56	0.24	7.27	0.25	0.19	0.02
4.03	0.22	7.10	0.26	0.18	0.02
5.68	0.28	7.12	0.23	0.46	0.03
5.33	0.26	6.66	0.22	0.46	0.02
5.28	0.29	6.97	0.25	0.06	0.02
5.09	0.29	5.89	0.22	0.23	0.02
4.88	0.28	6.25	0.24	0.23	0.02
6.00	0.30	6.44	0.21	0.33	0.02
4.90	0.23	7.14	0.22	0.26	0.02
5.11	0.28	6.23	0.23	0.23	0.02
5.03	0.26	6.20	0.21	0.06	0.02
6.12	0.39	5.02	0.21	0.40	0.03
5.16	0.27	6.58	0.22	0.33	0.02
5.47	0.28	6.53	0.22	0.06	0.02
5.95	0.31	5.84	0.20	0.02	0.02
4.40	0.28	5.74	0.24	0.39	0.02
5.56	0.29	6.29	0.22	0.14	0.02
4.90	0.28	6.04	0.23	0.07	0.02
4.09	0.21	6.99	0.24	0.20	0.02
3.46	0.37	7.13	0.51	0.33	0.03
3.99	0.19	7.53	0.24	-0.01	0.01
5.77	0.34	5.65	0.22	0.37	0.02
5.57	0.26	6.42	0.20	0.41	0.02
5.03	0.29	6.79	0.26	0.46	0.03
5.14	0.29	6.47	0.24	0.35	0.02
5.37	0.26	6.30	0.20	0.30	0.02
5.14	0.30	6.30	0.25	0.17	0.02
5.78	0.31	6.86	0.23	0.35	0.03
5.55	0.29	6.49	0.23	0.35	0.02
5.64	0.24	7.13	0.20	0.32	0.02
5.45	0.27	6.42	0.21	0.14	0.02
5.29	0.30	6.59	0.24	0.34	0.03
5.42	0.29	6.15	0.22	-0.04	0.02
5.28	0.29	6.46	0.23	0.30	0.02
5.66	0.31	6.00	0.22	0.09	0.02
6.33	0.34	6.59	0.23	0.38	0.03
5.49	0.31	6.22	0.23	0.25	0.02
5.54	0.28	6.56	0.22	0.29	0.02
5.59	0.30	6.55	0.23	0.00	0.02
5.53	0.32	5.67	0.22	0.14	0.02
5.76	0.37	5.91	0.25	0.41	0.03
5.62	0.30	5.59	0.20	0.22	0.02
5.56	0.27	6.55	0.21	0.24	0.02
5.27	0.26	6.19	0.21	0.08	0.01
4.87	0.25	6.64	0.23	0.30	0.02
5.49	0.28	6.07	0.21	-0.02	0.01
5.63	0.26	7.05	0.22	0.22	0.02
4.89	0.27	6.39	0.23	0.32	0.02
5.76	0.27	6.44	0.20	0.38	0.02
5.09	0.22	7.28	0.21	0.27	0.02
5.17	0.26	6.29	0.21	0.01	0.01
5.26	0.24	6.86	0.20	0.27	0.02
4.92	0.26	6.50	0.22	0.22	0.02
5.76	0.29	6.46	0.22	-0.04	0.02
5.14	0.32	6.20	0.25	0.39	0.03
4.69	0.25	7.01	0.24	0.41	0.03
4.74	0.30	6.43	0.27	0.07	0.02
5.08	0.26	6.71	0.23	0.32	0.02
6.23	0.35	5.90	0.22	0.29	0.02
5.38	0.29	6.41	0.24	-0.00	0.02
4.34	0.21	7.60	0.24	0.20	0.02
5.65	0.32	5.95	0.22	0.23	0.02
5.34	0.32	6.13	0.24	0.20	0.02
5.26	0.25	6.90	0.22	0.18	0.02
4.99	0.14	13.54	0.25	0.47	0.02
4.55	0.24	6.92	0.25	0.41	0.02
5.01	0.32	6.04	0.25	0.42	0.03
5.50	0.29	6.35	0.22	0.23	0.02
5.28	0.28	6.63	0.24	0.02	0.02
5.30	0.27	6.33	0.21	0.31	0.02
4.42	0.25	7.32	0.28	0.26	0.02
5.41	0.32	6.09	0.24	0.24	0.02
6.06	0.31	5.87	0.20	0.30	0.02
5.45	0.29	5.93	0.21	0.06	0.02
5.24	0.35	4.76	0.21	0.15	0.02
5.05	0.29	6.43	0.24	0.41	0.03
5.70	0.26	6.61	0.20	0.34	0.02
4.51	0.28	5.58	0.23	0.12	0.02
5.19	0.27	6.98	0.24	0.23	0.02
5.43	0.27	6.44	0.21	0.13	0.02
5.21	0.27	6.11	0.21	0.14	0.02
5.80	0.28	6.61	0.21	0.20	0.02
4.75	0.27	6.57	0.25	0.33	0.02
5.35	0.28	6.31	0.22	0.17	0.02
5.01	0.26	6.85	0.24	0.12	0.02
4.49	0.23	6.34	0.21	0.29	0.02
5.29	0.27	6.91	0.22	0.42	0.03
5.15	0.31	5.76	0.23	0.11	0.02
5.30	0.27	6.91	0.23	0.07	0.02
5.22	0.30	5.90	0.22	0.28	0.02
5.54	0.31	5.88	0.22	0.08	0.02
4.80	0.25	6.72	0.24	0.08	0.02
4.42	0.25	6.67	0.24	0.57	0.03
4.59	0.31	5.68	0.25	0.23	0.02
4.85	0.24	7.30	0.24	0.32	0.02
4.75	0.24	6.57	0.22	0.29	0.02
4.88	0.29	6.39	0.25	0.37	0.03
5.11	0.25	6.67	0.22	0.04	0.02
5.48	0.26	6.39	0.20	0.34	0.02
5.25	0.26	6.85	0.23	0.30	0.02
6.06	0.28	6.42	0.20	0.03	0.02
4.91	0.25	6.51	0.22	0.18	0.02
5.10	0.28	5.99	0.22	0.18	0.02
5.73	0.30	6.12	0.22	0.23	0.02
5.85	0.31	6.42	0.23	-0.01	0.02
5.82	0.30	5.91	0.20	0.06	0.01
5.92	0.29	6.08	0.20	0.24	0.02
4.88	0.26	6.29	0.22	0.43	0.02
5.26	0.16	11.48	0.22	0.49	0.02
5.02	0.31	5.70	0.24	-0.05	0.02
4.55	0.24	6.93	0.24	0.48	0.03
4.52	0.24	6.68	0.23	0.07	0.02
4.59	0.23	6.76	0.22	0.01	0.01
4.63	0.26	6.74	0.25	0.39	0.03
5.88	0.31	6.48	0.23	0.20	0.02
4.73	0.24	6.89	0.23	0.01	0.02
4.88	0.28	5.78	0.23	-0.03	0.02
4.52	0.21	7.17	0.22	0.11	0.02
5.00	0.26	6.87	0.24	0.10	0.02
4.64	0.21	7.49	0.22	0.35	0.02
5.10	0.28	6.40	0.23	0.12	0.02
5.52	0.27	6.42	0.20	0.52	0.03
4.99	0.25	6.15	0.20	0.31	0.02
4.76	0.24	6.51	0.22	0.14	0.02
4.92	0.25	6.70	0.22	0.20	0.02
5.34	0.29	6.50	0.24	0.05	0.02
5.17	0.13	12.05	0.21	0.06	0.01
4.69	0.32	5.75	0.26	0.42	0.02
5.40	0.26	7.36	0.23	0.44	0.03
4.82	0.32	6.20	0.27	0.31	0.03
4.82	0.23	6.79	0.21	0.01	0.01
5.36	0.28	5.92	0.21	0.05	0.01
4.33	0.26	6.33	0.25	0.05	0.02
4.92	0.24	6.69	0.22	0.21	0.02
6.09	0.34	5.64	0.21	0.16	0.02
4.19	0.21	7.49	0.25	0.11	0.02
5.17	0.27	6.68	0.23	0.26	0.02
5.56	0.27	7.18	0.22	0.45	0.03
6.44	0.40	5.54	0.22	0.28	0.03
5.22	0.33	6.29	0.26	0.42	0.03
5.59	0.29	6.58	0.23	0.05	0.02
5.35	0.27	6.27	0.21	0.08	0.02
5.21	0.14	13.11	0.22	0.59	0.03
4.67	0.25	6.82	0.24	0.19	0.02
5.80	0.31	6.45	0.23	0.20	0.02
4.71	0.25	6.44	0.23	0.04	0.02
5.45	0.27	6.60	0.21	0.44	0.03
5.13	0.31	5.89	0.24	0.05	0.02
3.96	0.23	6.88	0.27	0.00	0.02
5.52	0.32	5.93	0.23	0.20	0.02
5.45	0.27	5.99	0.20	0.11	0.02
5.36	0.27	7.14	0.23	0.47	0.03
5.54	0.27	6.25	0.21	0.11	0.02
5.25	0.27	6.05	0.21	0.19	0.02
4.90	0.28	6.47	0.24	0.29	0.02
4.69	0.26	6.43	0.23	0.33	0.02
5.54	0.33	5.86	0.23	0.31	0.02
4.90	0.25	6.87	0.23	0.28	0.02
5.67	0.32	6.52	0.24	0.47	0.03
4.92	0.24	6.94	0.22	0.21	0.02
5.42	0.30	6.03	0.22	0.23	0.02
5.46	0.26	6.59	0.21	0.16	0.02
6.31	0.31	6.23	0.20	0.19	0.02
4.60	0.27	6.43	0.25	0.10	0.02
5.01	0.27	6.86	0.24	0.40	0.03
5.24	0.26	6.52	0.22	0.04	0.02
5.34	0.12	13.87	0.21	0.47	0.02
4.79	0.27	6.75	0.25	0.30	0.02
4.82	0.28	6.68	0.26	0.28	0.02
6.24	0.32	6.41	0.22	0.29	0.02
5.25	0.26	6.70	0.22	0.40	0.02
5.44	0.28	6.94	0.23	0.45	0.03
4.91	0.23	8.23	0.25	0.37	0.02
5.06	0.26	6.69	0.23	-0.01	0.02
5.22	0.29	6.20	0.23	0.39	0.02
5.21	0.30	6.20	0.23	0.22	0.02
5.62	0.29	6.34	0.22	0.30	0.02
5.17	0.27	6.69	0.23	0.18	0.02
4.52	0.23	7.02	0.24	-0.00	0.02
5.57	0.32	6.23	0.23	0.42	0.03
4.04	0.20	7.51	0.24	-0.06	0.01
5.63	0.33	6.44	0.24	0.31	0.03
5.93	0.36	6.18	0.24	0.42	0.03
5.64	0.29	6.38	0.22	0.19	0.02
4.71	0.25	7.21	0.25	0.32	0.02
5.39	0.24	7.05	0.21	0.25	0.02
4.83	0.25	6.86	0.24	0.22	0.02
5.38	0.31	5.86	0.23	0.03	0.02
4.42	0.24	6.80	0.25	0.12	0.02
4.50	0.24	6.86	0.24	0.29	0.02
5.14	0.24	7.16	0.22	0.18	0.02
5.09	0.30	5.78	0.23	0.15	0.02
5.42	0.26	6.89	0.22	0.03	0.02
5.08	0.26	6.59	0.23	0.13	0.02
5.91	0.28	6.51	0.20	0.21	0.02
6.53	0.35	5.56	0.19	0.35	0.03
5.88	0.30	6.01	0.20	0.47	0.03
4.20	0.22	7.47	0.26	0.12	0.02
5.34	0.26	6.58	0.21	0.37	0.02
4.74	0.27	6.98	0.26	0.31	0.02
4.96	0.29	6.28	0.25	0.01	0.02
6.11	0.32	6.17	0.21	0.36	0.03
5.17	0.27	6.62	0.22	0.29	0.02
6.07	0.31	6.43	0.22	0.37	0.02
5.34	0.27	6.68	0.23	0.05	0.02
5.89	0.29	6.09	0.20	0.22	0.02
5.20	0.25	6.64	0.21	0.20	0.02
5.48	0.35	5.99	0.25	0.43	0.03
5.53	0.25	6.35	0.19	0.16	0.02
5.06	0.29	5.83	0.23	0.08	0.02
5.08	0.27	6.13	0.21	0.42	0.03
4.97	0.27	6.33	0.23	0.24	0.02
4.79	0.25	6.48	0.23	0.11	0.02
4.76	0.26	6.45	0.23	0.01	0.01
6.27	0.39	5.83	0.23	0.45	0.03
5.98	0.29	6.51	0.21	0.33	0.02
4.89	0.25	6.34	0.22	0.30	0.02
5.45	0.24	7.52	0.22	0.28	0.02
5.37	0.27	7.09	0.23	0.31	0.02
4.97	0.28	6.32	0.24	0.07	0.02
5.37	0.28	6.62	0.22	0.31	0.03
5.17	0.29	6.15	0.22	0.48	0.03
4.88	0.28	6.57	0.25	0.23	0.02
5.70	0.32	6.19	0.23	0.16	0.02
5.07	0.26	6.60	0.22	0.19	0.02
5.18	0.30	6.20	0.24	0.31	0.03
4.99	0.26	6.65	0.23	0.37	0.02
5.34	0.28	6.36	0.22	0.07	0.02
7.54	0.54	4.47	0.21	0.29	0.02
6.45	0.30	6.63	0.20	0.36	0.03
5.19	0.27	6.80	0.24	0.34	0.02
4.68	0.24	6.97	0.23	0.48	0.03
5.46	0.30	6.06	0.22	0.08	0.02
4.96	0.32	5.84	0.25	0.40	0.02
5.68	0.28	6.19	0.20	0.12	0.02
4.84	0.25	6.82	0.23	0.05	0.02
5.25	0.25	6.64	0.21	0.46	0.02
5.07	0.32	5.57	0.24	0.12	0.02
5.95	0.31	6.01	0.21	0.13	0.02
5.68	0.27	6.29	0.20	0.43	0.02
5.11	0.28	6.38	0.23	0.34	0.03
4.79	0.28	6.16	0.24	0.26	0.02
4.81	0.26	6.73	0.24	0.32	0.02
5.88	0.31	5.89	0.21	0.29	0.02
4.71	0.22	7.12	0.23	0.00	0.01
5.96	0.36	5.86	0.23	0.26	0.03
5.01	0.28	5.92	0.22	0.18	0.02
5.73	0.30	6.00	0.21	0.10	0.02
5.12	0.29	6.26	0.24	0.10	0.02
4.48	0.26	6.39	0.25	-0.02	0.02
5.58	0.30	6.32	0.22	0.27	0.03
5.72	0.26	6.72	0.20	0.08	0.02
5.15	0.31	6.26	0.25	0.37	0.02
4.85	0.29	5.96	0.23	0.35	0.02
6.39	0.32	6.19	0.20	0.35	0.02
5.75	0.27	6.82	0.21	0.46	0.03
5.45	0.27	6.20	0.20	0.34	0.02
5.54	0.32	6.24	0.23	0.36	0.03
4.45	0.28	6.87	0.28	0.26	0.02
4.89	0.24	6.34	0.21	0.05	0.01
5.51	0.16	12.07	0.24	0.01	0.02
5.95	0.38	5.83	0.24	0.43	0.03
5.49	0.33	6.22	0.25	0.32	0.02
6.42	0.35	5.84	0.21	0.09	0.02
5.04	0.30	6.08	0.24	0.17	0.02
4.76	0.24	6.84	0.23	0.35	0.02
4.81	0.28	6.39	0.25	0.32	0.02
5.65	0.27	6.07	0.19	0.05	0.02
4.76	0.27	6.55	0.24	0.39	0.03
